ticket_id,created_date,resolved_date,first_response_date,category,priority,status,department_id,agent_id,reopened_flag,resolution_notes
7397,2025-10-27 09:29:59,2025-10-30 00:43:49,2025-10-27 14:28:21,Software,Low,Resolved,4,4,0,Aliquam autem ducimus.
7398,2025-07-15 12:05:11,2025-07-15 22:14:48,2025-07-15 17:02:04,Network,Medium,Resolved,8,7,0,Laborum fugiat sint perspiciatis animi repellat blanditiis.
7399,2025-02-07 16:56:02,2025-02-08 00:25:01,2025-02-07 17:35:49,Network,Medium,Reopened,3,1,1,Fugit non ratione officia delectus perspiciatis fugit in.
7400,2024-10-11 14:13:33,2024-10-12 01:17:07,2024-10-11 15:36:05,Hardware,High,Resolved,4,4,0,Ullam quis recusandae quas.
7401,2024-11-05 15:03:04,2024-11-05 18:17:53,2024-11-05 17:43:23,Network,Medium,Resolved,7,1,0,Sequi atque magni nobis iusto a ullam.
7402,2025-01-26 18:52:39,2025-01-28 15:28:48,2025-01-26 22:46:52,Other,Medium,Resolved,1,4,0,Impedit ratione nobis sit qui voluptatum.
7403,2025-03-29 16:05:07,2025-03-30 01:21:15,2025-03-29 18:41:35,Network,Medium,Reopened,4,14,1,Provident similique iste culpa cumque nesciunt.
7404,2024-04-18 19:33:29,2024-04-19 22:00:03,2024-04-18 23:27:54,Hardware,Low,Resolved,1,17,0,Enim sunt natus quidem tenetur itaque hic.
7405,2024-03-28 17:36:03,2024-03-28 22:20:38,2024-03-28 20:54:40,Hardware,Medium,Resolved,5,14,0,Fugit quasi maxime ut.
7406,2024-03-30 11:24:14,2024-04-01 18:42:20,2024-03-30 13:30:06,Software,Low,Resolved,1,13,0,Ullam excepturi vero nostrum quidem itaque.
7407,2024-12-16 12:26:14,2024-12-17 09:39:48,2024-12-16 13:03:44,Software,High,Resolved,2,19,0,Animi velit quisquam alias.
7408,2024-02-11 11:06:44,,2024-02-11 13:07:06,Software,Low,In Progress,4,1,0,
7409,2024-01-11 13:11:54,2024-01-11 18:06:13,2024-01-11 13:59:13,Network,Critical,Resolved,8,7,0,Dignissimos animi reiciendis saepe eaque soluta.
7410,2024-01-06 09:03:07,2024-01-06 19:53:55,2024-01-06 17:51:47,Network,Medium,Resolved,1,18,0,Iste accusantium sed accusamus esse ducimus.
7411,2024-04-20 14:27:50,2024-04-20 23:50:58,2024-04-20 15:13:06,Software,Medium,Resolved,8,19,0,Temporibus eaque expedita quidem vel minus.
7412,2024-05-20 13:54:40,2024-05-20 22:47:37,2024-05-20 15:31:15,Software,High,Resolved,4,18,0,Eaque deleniti nam repellendus ducimus laborum consectetur distinctio.
7413,2025-12-29 14:57:53,2025-12-31 04:40:13,2025-12-29 20:24:00,Software,High,Resolved,1,11,0,Eum id distinctio sit nostrum.
7414,2025-02-09 14:29:57,2025-02-10 06:12:40,2025-02-09 17:18:11,Software,Medium,Resolved,5,19,0,Quo voluptas ducimus eveniet incidunt doloremque perferendis recusandae.
7415,2024-07-25 18:16:35,2024-07-27 22:28:42,2024-07-25 21:47:43,Software,Low,Closed,8,6,0,Odio eveniet libero architecto voluptas error.
7416,2024-10-15 12:56:14,2024-10-17 06:31:44,2024-10-15 18:05:50,Other,Low,Resolved,4,3,0,Tenetur error asperiores exercitationem qui neque.
7417,2025-01-25 11:56:52,2025-01-26 12:50:35,2025-01-25 18:45:33,Network,Low,Resolved,6,19,0,Nemo occaecati consequuntur.
7418,2024-08-14 15:03:45,,2024-08-14 20:34:06,Software,Medium,Open,1,3,0,
7419,2024-04-21 13:42:23,2024-04-23 06:11:57,2024-04-21 19:25:23,Other,Medium,Resolved,1,5,0,Similique dolores quasi qui.
7420,2025-11-14 16:43:17,2025-11-15 16:32:16,2025-11-15 05:34:47,Access,Low,Resolved,7,5,0,Temporibus neque in ratione ut expedita.
7421,2025-10-26 10:25:46,2025-10-26 16:05:21,2025-10-26 11:33:37,Network,High,Resolved,7,7,0,Accusantium veniam libero eum quos.
7422,2025-07-20 08:54:22,2025-07-20 17:17:04,2025-07-20 13:09:31,Hardware,Low,Resolved,8,14,0,Dolores hic atque.
7423,2025-11-19 15:28:10,2025-11-23 00:37:08,2025-11-19 20:43:31,Other,Low,Resolved,8,15,0,Nihil tempore minima amet voluptatem quidem.
7424,2025-02-06 14:04:13,2025-02-07 11:56:46,2025-02-06 14:51:38,Software,Medium,Resolved,8,19,0,Iste facere distinctio officia vel.
7425,2025-09-09 15:46:29,2025-09-09 19:36:11,2025-09-09 18:15:45,Network,Medium,Resolved,1,2,0,Molestias mollitia temporibus reprehenderit.
7426,2025-05-21 11:09:06,2025-05-21 19:33:31,2025-05-21 18:07:51,Other,Medium,Resolved,5,4,0,Omnis culpa vitae corrupti ipsa accusantium explicabo.
7427,2024-06-14 16:47:57,2024-06-15 05:02:09,2024-06-14 18:40:21,Software,Medium,Resolved,4,9,0,Tenetur mollitia temporibus.
7428,2025-10-09 13:38:32,2025-10-12 08:23:36,2025-10-09 15:30:57,Access,Low,Resolved,8,11,0,Dolor tempora impedit exercitationem.
7429,2024-11-16 16:38:14,2024-11-16 18:55:02,2024-11-16 18:12:07,Network,High,Resolved,1,7,0,Neque velit beatae vero quasi fugit officiis.
7430,2025-03-04 17:53:23,2025-03-04 20:52:03,2025-03-05 03:20:17,Hardware,Medium,Resolved,6,12,0,Fuga ad ratione dolor.
7431,2025-07-07 14:37:13,2025-07-08 11:03:16,2025-07-07 17:01:46,Hardware,Medium,Resolved,5,19,0,Autem omnis at asperiores placeat.
7432,2025-11-15 14:52:09,2025-11-16 04:02:56,2025-11-15 16:07:53,Access,Critical,Resolved,1,2,0,Iusto optio praesentium ullam iusto natus accusamus quisquam.
7433,2025-02-17 15:58:16,2025-02-17 19:28:10,2025-02-17 16:28:37,Hardware,Critical,Resolved,4,2,0,Aliquam culpa illo debitis laudantium odio magni nam.
7434,2025-07-12 09:32:18,,2025-07-12 13:48:21,Other,Medium,In Progress,2,1,0,
7435,2025-07-14 12:25:22,,2025-07-14 14:00:50,Software,High,In Progress,6,3,0,
7436,2024-09-18 09:51:38,2024-09-19 07:56:22,2024-09-18 13:29:52,Hardware,Low,Resolved,6,10,0,Atque a commodi.
7437,2026-01-12 14:56:54,2026-01-18 05:38:29,2026-01-13 11:19:52,Software,Low,Resolved,4,12,0,Odio numquam amet similique.
7438,2025-02-09 18:59:46,2025-02-09 22:14:44,2025-02-09 20:22:25,Hardware,High,Resolved,6,7,1,Magnam vitae voluptatibus minus rerum.
7439,2024-10-10 15:44:38,2024-10-17 04:11:20,2024-10-11 15:21:21,Software,Low,Resolved,2,13,0,Ipsam rem quis odit facilis vero.
7440,2024-07-06 10:17:26,2024-07-07 08:47:15,2024-07-06 11:31:50,Hardware,Medium,Resolved,4,1,0,Est odio laborum soluta.
7441,2026-01-24 13:40:35,2026-01-27 02:29:59,2026-01-24 14:54:48,Other,Low,Resolved,8,14,0,Laudantium voluptate et deserunt.
7442,2025-07-07 16:27:06,2025-07-07 20:13:25,2025-07-07 17:26:58,Hardware,Medium,Reopened,5,3,1,Quasi exercitationem illo saepe ullam veniam.
7443,2024-05-17 14:43:43,2024-05-17 21:08:05,2024-05-17 14:57:43,Access,High,Resolved,6,2,0,Repudiandae deleniti architecto amet cupiditate quibusdam.
7444,2024-08-10 13:09:44,2024-08-11 10:44:36,2024-08-10 14:09:16,Network,High,Closed,1,17,0,Delectus in quis quam placeat libero.
7445,2025-05-05 12:22:12,,2025-05-05 12:39:27,Software,High,In Progress,4,1,0,
7446,2024-07-28 12:58:38,2024-07-31 07:26:08,2024-07-28 16:23:47,Software,Medium,Closed,8,1,0,Saepe pariatur dicta doloribus praesentium.
7447,2024-11-24 18:13:48,2024-11-25 12:22:06,2024-11-24 21:34:12,Software,Medium,Resolved,4,3,0,Iste animi blanditiis sunt vero officiis sed.
7448,2024-03-24 13:37:36,2024-03-26 09:47:52,2024-03-25 01:01:19,Network,Low,Resolved,6,14,0,Necessitatibus minima magni placeat ducimus deserunt voluptas repellat.
7449,2024-03-17 13:26:26,2024-03-21 19:55:43,2024-03-17 16:44:30,Hardware,Low,Resolved,5,7,0,Similique non maiores deleniti occaecati tempora.
7450,2024-05-21 11:52:33,,2024-05-21 14:54:09,Network,Medium,Open,8,6,0,
7451,2025-03-24 14:41:52,2025-03-24 17:48:41,2025-03-24 16:11:33,Hardware,High,Resolved,1,3,0,Veritatis error eum.
7452,2024-02-07 16:37:52,2024-02-07 21:42:08,2024-02-07 19:39:28,Other,High,Resolved,2,6,0,Dicta vel repellendus occaecati beatae beatae perferendis.
7453,2024-04-23 12:06:35,2024-04-25 04:18:28,2024-04-23 17:57:40,Software,Low,Resolved,8,14,0,Sunt rem ducimus.
7454,2024-08-18 17:45:02,2024-08-19 02:06:50,2024-08-18 19:09:00,Software,Medium,Resolved,4,5,0,Impedit similique est nostrum nihil doloribus vero.
7455,2026-02-17 11:01:34,2026-02-18 14:38:20,2026-02-17 15:38:23,Software,Low,Resolved,6,20,0,Doloremque harum modi iusto quas.
7456,2024-09-15 12:19:44,2024-09-27 09:20:23,2024-09-15 17:30:40,Software,Low,Resolved,1,12,0,Aperiam nulla provident alias reprehenderit ratione.
7457,2026-01-02 12:52:46,2026-01-03 17:31:44,2026-01-02 16:43:34,Software,Low,Resolved,6,1,0,Velit ullam eaque iusto vel.
7458,2025-02-23 14:00:41,2025-02-23 19:04:00,2025-02-23 14:21:36,Software,Critical,Resolved,6,2,0,Asperiores laudantium quidem ullam.
7459,2024-03-18 16:15:50,2024-03-18 17:47:34,2024-03-18 17:00:14,Hardware,Critical,Resolved,6,15,0,Quaerat iste quis illum aliquid.
7460,2024-11-27 11:49:27,2024-11-27 16:35:07,2024-11-27 13:10:44,Access,High,Resolved,5,3,0,Provident rerum neque atque doloribus.
7461,2024-08-31 13:22:32,2024-09-01 01:08:11,2024-08-31 19:29:00,Access,Low,Resolved,4,7,0,Possimus non tenetur nisi reiciendis voluptatum.
7462,2025-09-15 08:02:09,2025-09-15 20:09:51,2025-09-15 11:22:51,Hardware,Medium,Resolved,8,20,0,Unde architecto asperiores id provident esse deserunt.
7463,2025-01-27 14:07:02,2025-01-30 00:12:37,2025-01-27 20:37:53,Access,Low,Resolved,2,3,1,Ipsum ea reiciendis numquam ea nam praesentium vitae.
7464,2025-06-14 17:46:56,2025-06-14 20:37:02,2025-06-14 18:55:34,Network,High,Resolved,3,3,0,Vel non soluta velit distinctio aspernatur officiis velit.
7465,2024-08-23 12:20:56,2024-08-24 13:54:10,2024-08-23 14:24:44,Network,Low,Resolved,1,7,0,Ad hic beatae iusto maxime.
7466,2024-11-18 11:01:36,2024-11-19 12:40:30,2024-11-18 14:31:49,Network,Medium,Closed,7,3,0,Vel magnam minus tenetur.
7467,2025-03-26 14:27:06,,2025-03-26 21:15:31,Access,Low,In Progress,1,7,0,
7468,2025-11-17 12:19:32,2025-11-19 06:34:32,2025-11-17 16:00:21,Other,Low,Resolved,8,3,0,Dignissimos ea eius tempore incidunt rerum animi neque.
7469,2025-09-17 19:23:02,,2025-09-17 22:49:13,Hardware,Medium,Open,1,3,0,
7470,2025-09-26 13:49:33,2025-09-26 15:11:18,2025-09-26 15:16:38,Access,High,Closed,2,1,0,Possimus porro facilis modi labore et.
7471,2024-09-21 18:54:45,2024-09-22 05:31:57,2024-09-22 00:43:10,Software,Low,Resolved,8,16,0,Blanditiis nam consequatur deserunt.
7472,2024-12-02 12:26:46,,2024-12-02 12:48:02,Software,High,In Progress,1,11,0,
7473,2025-02-28 11:28:42,2025-02-28 21:03:36,2025-02-28 13:08:23,Software,High,Resolved,3,12,0,Perspiciatis eligendi ducimus.
7474,2025-02-22 11:09:45,2025-02-22 13:29:57,2025-02-22 11:52:51,Software,High,Resolved,4,5,0,Corrupti deserunt alias.
7475,2026-02-18 15:54:45,2026-02-19 11:25:02,2026-02-18 16:03:21,Software,Critical,Closed,1,10,0,Placeat voluptates nihil nostrum.
7476,2024-12-25 15:38:42,2024-12-25 21:35:53,2024-12-25 17:13:02,Software,Medium,Closed,1,3,1,Qui quaerat voluptates incidunt asperiores culpa quaerat debitis.
7477,2024-06-07 13:53:03,2024-06-08 07:08:15,2024-06-07 15:36:29,Hardware,Medium,Reopened,4,10,1,Eum voluptate consequuntur consequuntur.
7478,2025-11-17 16:48:49,2025-11-17 23:50:31,2025-11-17 21:48:03,Network,Medium,Resolved,8,19,0,Laudantium unde ratione aliquid in officiis rem quae.
7479,2024-02-12 15:36:52,2024-02-14 02:43:28,2024-02-13 03:04:20,Software,Low,Resolved,4,1,0,Perferendis itaque placeat hic harum libero occaecati.
7480,2025-07-03 15:01:54,2025-07-03 21:52:38,2025-07-03 17:55:24,Access,Medium,Resolved,7,10,0,Amet possimus ipsam maiores.
7481,2025-04-22 08:40:55,2025-04-24 09:21:27,2025-04-23 02:36:42,Hardware,Low,Resolved,6,16,0,Numquam perspiciatis delectus.
7482,2024-11-29 14:07:18,2024-12-01 16:50:31,2024-11-29 16:46:42,Access,Medium,Resolved,6,12,0,Reiciendis labore saepe quod aspernatur aliquid occaecati alias.
7483,2024-12-17 15:29:41,2024-12-17 18:32:31,2024-12-17 15:38:13,Access,Critical,Resolved,8,7,0,Rerum quis autem aliquam inventore asperiores.
7484,2025-10-01 16:22:18,2025-10-01 18:04:47,2025-10-01 17:14:35,Software,Critical,Closed,8,1,0,Aspernatur adipisci velit assumenda aperiam accusamus unde repudiandae.
7485,2024-12-17 19:37:34,2024-12-18 05:31:52,2024-12-17 20:32:44,Software,High,Resolved,5,18,0,Temporibus tempore laudantium ex rerum expedita.
7486,2025-07-02 15:29:13,2025-07-06 10:00:50,2025-07-03 02:25:58,Software,Medium,Resolved,3,6,0,Minus deleniti magnam iusto amet quis blanditiis.
7487,2024-03-14 19:25:45,2024-03-15 08:17:50,2024-03-14 22:07:39,Network,Medium,Resolved,4,15,0,Sit minima nobis facere explicabo.
7488,2024-09-26 11:06:24,2024-10-01 22:01:00,2024-09-26 14:20:43,Network,Low,Resolved,2,9,0,Iure dolorum ipsam voluptate blanditiis dolorem esse aut.
7489,2025-01-06 12:30:08,2025-01-06 16:57:23,2025-01-06 13:15:58,Network,High,Closed,2,8,0,Optio esse culpa quisquam a.
7490,2025-05-22 18:21:01,2025-05-22 20:00:50,2025-05-22 19:33:24,Network,High,Resolved,2,4,0,Excepturi harum laboriosam nesciunt.
7491,2026-02-01 11:30:10,2026-02-03 14:03:39,2026-02-01 15:51:07,Hardware,Low,Resolved,6,4,0,Nihil libero consequuntur perspiciatis.
7492,2025-03-20 17:36:40,2025-03-23 23:07:05,2025-03-20 19:17:57,Other,Low,Resolved,8,1,0,Velit maiores tempora officiis blanditiis laboriosam.
7493,2024-01-09 13:08:43,2024-01-09 18:06:14,2024-01-09 14:18:12,Network,Medium,Resolved,2,15,0,Quas odio quod molestias.
7494,2024-05-27 13:43:04,2024-05-30 09:00:45,2024-05-27 18:20:00,Access,Low,Resolved,4,1,0,Expedita illum saepe.
7495,2024-03-14 12:38:55,2024-03-16 05:33:25,2024-03-14 18:29:13,Hardware,Low,Closed,4,10,0,Quia minima molestias possimus nihil non.
7496,2024-04-28 19:27:51,,2024-04-28 20:18:20,Network,Critical,In Progress,4,17,0,
7497,2025-11-19 11:09:12,2025-11-21 00:08:27,2025-11-20 07:45:00,Software,Low,Resolved,6,19,0,Ut perferendis explicabo eius iusto.
7498,2024-01-09 18:18:50,2024-01-12 23:26:00,2024-01-09 21:07:50,Hardware,Medium,Resolved,8,1,0,Ipsa amet sed expedita.
7499,2024-11-25 16:32:46,2024-11-26 06:03:46,2024-11-25 17:03:59,Hardware,Medium,Reopened,1,6,1,Excepturi aliquid nobis autem ab atque.
7500,2024-01-08 14:41:59,2024-01-09 09:11:04,2024-01-08 15:24:10,Software,Critical,Closed,1,4,0,Dolorem quidem adipisci alias modi exercitationem porro.
7501,2025-06-02 10:31:57,2025-06-02 12:12:04,2025-06-02 11:22:52,Network,Critical,Reopened,5,8,1,Officia animi incidunt delectus eos suscipit repellat.
7502,2025-10-16 18:25:08,2025-10-17 08:43:25,2025-10-16 21:55:01,Software,Medium,Resolved,4,12,0,Optio tenetur a tenetur provident alias.
7503,2025-02-07 17:27:27,2025-02-07 20:09:23,2025-02-07 17:59:07,Access,High,Resolved,1,3,0,Perferendis quia itaque recusandae.
7504,2024-03-29 14:36:50,,2024-03-30 00:00:49,Network,Medium,In Progress,8,3,0,
7505,2024-08-05 08:06:00,2024-08-05 16:06:57,2024-08-05 11:13:07,Network,Medium,Resolved,1,6,0,Ullam quam esse sapiente.
7506,2024-11-04 18:29:49,,2024-11-04 19:45:39,Software,High,Open,7,7,0,
7507,2024-11-18 09:40:07,2024-11-18 14:21:24,2024-11-18 10:26:55,Software,High,Resolved,4,12,0,Quaerat vero odio possimus sequi voluptate cumque.
7508,2026-01-31 10:40:40,2026-02-01 02:23:45,2026-01-31 11:55:45,Software,Medium,Resolved,8,16,0,Repellendus voluptates consectetur nesciunt quod animi dolorem.
7509,2025-02-18 17:53:08,,2025-02-18 18:54:00,Access,High,Open,5,1,0,
7510,2025-11-25 18:32:10,2025-11-25 21:07:05,2025-11-25 19:24:03,Software,Critical,Resolved,6,2,0,Recusandae quam tenetur.
7511,2025-12-13 13:20:59,2025-12-13 15:22:13,2025-12-13 19:18:23,Network,Medium,Resolved,8,19,0,Ullam quisquam minima recusandae voluptate nam.
7512,2024-12-06 15:43:05,2024-12-07 03:01:10,2024-12-06 21:41:43,Network,High,Resolved,1,6,0,Maxime cumque suscipit praesentium vero ab.
7513,2024-06-17 10:06:43,2024-06-18 03:31:55,2024-06-17 10:36:52,Hardware,Medium,Resolved,1,4,0,Possimus magnam ratione alias.
7514,2026-02-17 13:32:20,2026-02-17 19:37:52,2026-02-17 17:03:20,Software,Medium,Resolved,4,16,0,Vitae molestiae incidunt suscipit illum rerum.
7515,2025-03-26 15:29:11,2025-03-26 19:24:27,2025-03-26 17:12:38,Access,Medium,Resolved,4,11,0,Quibusdam laboriosam ad hic.
7516,2024-11-14 18:54:09,2024-11-15 22:01:40,2024-11-14 20:19:26,Hardware,Medium,Resolved,4,3,0,Fugiat fugiat sit amet ullam illum.
7517,2025-11-10 18:11:14,2025-11-10 21:51:36,2025-11-10 20:04:55,Network,Medium,Resolved,2,18,1,Quos architecto aperiam similique dignissimos sint recusandae.
7518,2025-10-08 17:09:19,,2025-10-08 20:20:19,Hardware,Medium,Open,1,1,0,
7519,2024-02-29 12:28:32,2024-02-29 13:18:52,2024-02-29 12:44:10,Access,High,Resolved,7,18,0,Accusamus quia quod.
7520,2024-11-02 08:31:09,2024-11-02 22:13:18,2024-11-02 10:45:17,Hardware,Medium,Resolved,7,12,0,Omnis sint consequatur architecto iure.
7521,2025-03-19 13:49:59,2025-03-20 07:11:30,2025-03-19 14:25:41,Software,Medium,Resolved,4,5,0,Molestias esse illo.
7522,2024-04-13 16:28:56,2024-04-16 01:13:53,2024-04-13 20:58:34,Access,Low,Resolved,3,9,0,Cum occaecati voluptatum aut.
7523,2025-01-11 15:09:33,,2025-01-11 15:57:42,Hardware,High,Open,4,17,0,
7524,2026-02-06 14:49:09,2026-02-08 00:14:28,2026-02-06 19:03:19,Access,Low,Resolved,4,20,0,Rem quis officia ratione atque saepe.
7525,2024-01-02 10:14:18,2024-01-03 06:16:22,2024-01-02 12:38:15,Software,Medium,Resolved,2,20,0,Iste impedit ad totam doloremque.
7526,2024-09-26 13:15:14,2024-09-27 10:35:14,2024-09-26 13:57:21,Access,Medium,Resolved,1,3,0,Consequatur magnam voluptas laudantium optio dolorem veniam.
7527,2025-09-30 14:32:18,2025-09-30 19:27:27,2025-09-30 14:55:32,Software,Critical,Resolved,8,7,0,Excepturi quisquam voluptatem atque sequi consequatur architecto.
7528,2024-07-11 17:18:34,2024-07-12 13:09:23,2024-07-11 19:47:50,Software,Medium,Closed,4,13,0,Nulla perferendis perferendis voluptate ducimus.
7529,2025-04-01 15:11:09,,2025-04-01 18:31:24,Software,Low,In Progress,6,4,0,
7530,2025-05-31 15:59:34,2025-06-04 00:14:07,2025-06-01 03:21:30,Software,Medium,Resolved,1,4,0,Earum sed commodi ipsum enim in eum ea.
7531,2024-01-28 14:11:09,2024-02-01 03:31:14,2024-01-28 23:59:44,Software,Medium,Resolved,4,19,0,Unde quos culpa nostrum neque fugiat ut adipisci.
7532,2024-09-10 16:27:02,2024-09-11 02:34:14,2024-09-10 16:59:43,Access,Critical,Resolved,1,19,0,Ex optio veniam repudiandae beatae perspiciatis.
7533,2025-01-03 17:47:27,2025-01-03 20:48:14,2025-01-03 18:36:04,Software,Critical,Resolved,1,8,0,Qui itaque ipsam commodi doloribus earum.
7534,2024-07-20 10:30:38,2024-07-21 04:37:40,2024-07-20 11:57:55,Access,Medium,Resolved,4,4,0,Molestiae nesciunt odit adipisci.
7535,2024-08-07 13:13:58,2024-08-07 14:06:41,2024-08-07 18:27:45,Other,Critical,Resolved,3,18,0,Eum esse ea hic ea necessitatibus ducimus.
7536,2024-12-28 14:20:39,2024-12-29 12:46:30,2024-12-28 15:25:50,Hardware,Medium,Resolved,8,2,0,Quidem illo sunt excepturi placeat doloribus.
7537,2025-06-15 17:51:39,2025-06-16 11:20:25,2025-06-15 19:09:42,Software,Medium,Resolved,2,13,0,Voluptatum quisquam facilis.
7538,2026-02-28 18:47:21,2026-02-26 11:00:00,2026-02-28 19:15:02,Software,Critical,Resolved,3,6,0,Pariatur commodi quia sequi ad quod aperiam.
7539,2025-06-01 12:20:04,,2025-06-01 13:46:00,Software,High,Open,1,1,0,
7540,2024-07-23 19:39:12,2024-07-24 15:52:15,2024-07-23 22:51:31,Other,Medium,Resolved,5,9,0,Inventore reprehenderit iusto voluptatem saepe accusantium voluptatibus animi.
7541,2024-02-29 11:31:02,2024-02-29 14:12:08,2024-02-29 12:37:36,Hardware,High,Resolved,8,6,0,Esse incidunt accusantium dicta repudiandae quo.
7542,2024-10-26 13:46:55,2024-10-26 20:04:14,2024-10-26 15:31:49,Hardware,Medium,Resolved,3,7,0,Voluptas temporibus dolorem praesentium ipsam.
7543,2024-06-24 11:53:04,2024-06-24 23:36:24,2024-06-24 12:26:19,Access,Medium,Resolved,3,1,0,Voluptatibus autem itaque.
7544,2024-03-27 10:08:30,2024-03-27 12:28:23,2024-03-27 10:44:03,Software,High,Resolved,1,14,0,Dicta voluptatum ipsa provident dolore.
7545,2024-04-30 11:44:17,2024-04-30 20:53:59,2024-04-30 14:44:54,Software,Medium,Resolved,6,14,0,Totam voluptates consectetur quas quas expedita.
7546,2025-02-19 09:46:21,2025-02-22 15:31:38,2025-02-19 12:49:10,Hardware,Medium,Reopened,3,10,1,Natus rem quasi corporis provident cumque quaerat.
7547,2025-04-17 16:23:24,2025-04-18 12:12:25,2025-04-17 17:19:20,Software,High,Resolved,1,12,0,Eius ab odio occaecati.
7548,2025-10-15 09:30:32,2025-10-15 12:46:02,2025-10-15 11:04:17,Access,High,Resolved,5,7,0,Sit nulla aperiam veritatis numquam non eius.
7549,2025-04-29 17:31:04,2025-05-05 08:35:28,2025-04-30 03:18:27,Other,Medium,Resolved,4,8,0,Quam voluptatum corrupti debitis.
7550,2024-07-22 11:22:59,2024-07-22 19:54:52,2024-07-22 19:55:48,Network,Medium,Resolved,1,11,0,Veritatis error harum recusandae voluptatem ullam at.
7551,2025-01-27 17:19:04,2025-01-28 00:01:47,2025-01-27 18:47:03,Software,High,Resolved,1,6,0,Deleniti officia reprehenderit.
7552,2025-03-07 12:54:52,2025-03-07 14:27:53,2025-03-07 15:47:54,Access,Critical,Resolved,7,3,0,Eligendi quo aliquid fugiat sapiente.
7553,2025-07-11 13:47:32,2025-07-12 10:46:05,2025-07-11 14:40:16,Hardware,Medium,Resolved,8,10,0,Minus officiis dolores nostrum temporibus.
7554,2024-09-09 10:17:09,2024-09-09 15:06:55,2024-09-09 10:26:52,Hardware,Critical,Reopened,3,2,1,Omnis officiis molestiae nisi.
7555,2024-09-02 16:18:18,2024-09-03 01:52:48,2024-09-02 18:49:19,Software,Medium,Closed,8,11,0,Harum optio at asperiores provident impedit.
7556,2024-12-17 08:18:57,2024-12-17 13:28:49,2024-12-17 10:11:20,Software,Medium,Resolved,1,13,0,Alias ex inventore quaerat modi quod dolor.
7557,2025-09-09 11:51:15,2025-09-11 15:40:56,2025-09-09 18:18:48,Other,Medium,Resolved,7,6,1,Ad veniam ipsam officia quidem.
7558,2025-02-22 11:44:29,2025-02-23 00:53:25,2025-02-22 13:33:55,Software,Low,Resolved,7,19,1,Error dolorem corporis voluptatem ipsam.
7559,2024-03-19 13:08:25,2024-03-26 09:02:51,2024-03-20 07:12:25,Network,Low,Resolved,1,11,1,Similique voluptatum dolores illo tempora.
7560,2024-02-12 13:40:30,2024-02-13 12:07:38,2024-02-12 19:27:46,Access,Medium,Resolved,8,1,0,Accusamus fugit dolorum molestias ab maiores eius.
7561,2025-04-03 12:25:32,2025-04-05 10:19:17,2025-04-03 13:01:39,Access,Medium,Resolved,8,1,0,Numquam consequuntur magni inventore maxime veritatis commodi.
